transaction_id,customer_id,customer_success_rate,customer_lifetime_value,amount,payment_method,failure_reason,retry_count,transaction_hour,recovered
294,12564,0.8358692523623121,9394.233608226465,2895.6070220306387,UPI,Technical Error,1,17,1
295,12509,0.8105167588350133,7466.543130477443,2536.938115019965,Card,Insufficient Funds,1,13,0
296,10965,0.38522343634939665,13076.874592675984,2254.033379048675,UPI,Bank Declined,0,12,1
297,11926,0.826735985367005,14266.79898016793,2096.543406665137,Card,Insufficient Funds,3,21,1
298,12038,0.89570805475768,6325.998332307551,11839.385175973795,UPI,Bank Declined,0,12,0
299,12228,0.8321608429946836,19594.087923504783,1897.096269438081,UPI,Technical Error,0,21,1
300,10144,0.8214445547412087,17230.092996285017,4023.7967568484496,Card,Bank Declined,2,4,0
301,11850,0.6085183321766918,1599.3963687890232,33613.02351748375,UPI,Technical Error,2,13,1
302,10734,0.6804879357146913,19388.08807656615,1278.5872928792396,NetBanking,Technical Error,1,20,1
303,12453,0.7300924509958234,4390.844213075845,3614.530835609517,Card,Technical Error,1,14,0
304,12860,0.6189041685198029,5117.790201083501,3806.497459561693,Card,Expired Card,0,11,0
305,12531,0.8771599379848315,1825.414775685702,2948.0610082666367,UPI,Network Error,0,22,1
306,12529,0.8664880172110473,15167.281659587923,3106.0480824060037,Card,Bank Declined,1,14,1
307,12386,0.8316731741229139,20278.932423957252,1237.706648604041,UPI,Insufficient Funds,1,14,1
308,12315,0.689122343131639,28659.118990566014,4267.760017841909,NetBanking,Network Error,1,21,1
309,12313,0.3359113941966549,42649.178396529045,474.7388128939297,UPI,Insufficient Funds,0,3,0
310,10527,0.9325656326870083,33368.00999413626,17994.78491259058,UPI,Expired Card,1,20,1
311,12919,0.6267408679190763,1609.2527177059544,16531.770329993455,UPI,Bank Declined,2,16,0
312,11411,0.6519894845533359,20440.92764577515,2144.7283218129123,Wallet,Expired Card,1,12,1
313,12973,0.7945875553870688,14713.76631832552,8533.472924105628,NetBanking,Technical Error,2,15,0
314,11118,0.5101997683078963,1736.4027935387562,2223.039949311337,UPI,Expired Card,1,15,0
315,10429,0.8870712393040575,5174.801936332338,3010.345178081388,Wallet,Expired Card,1,17,0
316,12842,0.48916742205962027,38317.51602664632,1508.7920021309997,UPI,Insufficient Funds,3,13,0
317,12988,0.5854557761520767,1354.0549514768802,6766.721871995969,Card,Technical Error,2,2,0
318,11060,0.755039276219803,6780.070022277273,1666.8835819935543,Card,Insufficient Funds,1,15,0
319,11416,0.8510822439712069,6347.157916060744,6536.485129138329,NetBanking,Expired Card,2,16,0
320,11596,0.7914114872718342,15730.739935497557,2858.2254294842105,UPI,Technical Error,2,1,0
321,11897,0.7930900282837878,7541.706270233497,2929.9883083795485,UPI,Insufficient Funds,1,7,0
322,12350,0.5982365933195812,6636.103629653764,670.9386589774318,Card,Expired Card,1,15,1
323,11779,0.7899535894217883,8029.461445760365,3164.821802907459,UPI,Bank Declined,3,4,1
324,12448,0.5511994110226914,4672.367370203332,947.8145495892006,UPI,Bank Declined,2,4,0
325,12870,0.6416466055169799,3809.414329618602,3170.3410301809704,Card,Network Error,1,9,0
326,12391,0.7769983738161489,3645.8027318144223,20738.937754542352,Card,Expired Card,3,8,0
327,12910,0.8132560311826101,5452.1069316744315,742.814552637733,UPI,Expired Card,1,13,0
328,10517,0.6730024635712778,8584.473495947148,2573.6864719330374,UPI,Network Error,3,19,0
329,11400,0.7035418184989042,5761.420321267253,1578.9293333482722,UPI,Bank Declined,3,4,0
330,10164,0.9169040816194063,29854.79065230218,1053.2982414246155,Card,Bank Declined,2,22,1
331,12072,0.6368035503896391,3087.5242741478487,1351.213724355426,Card,Bank Declined,2,9,0
332,11146,0.8064461773724475,5993.251550381368,12975.560073601078,NetBanking,Insufficient Funds,1,5,1
333,10128,0.5511898699208928,18953.67354047282,16923.966016676073,NetBanking,Technical Error,2,9,0
334,12864,0.7456778604988441,16644.406293447097,1046.9694849734817,NetBanking,Network Error,0,19,1
335,11657,0.7322714066232926,15053.166020062312,4451.111924499753,UPI,Technical Error,3,6,0
336,11017,0.8002191053023477,6405.014551521885,1189.1650324684244,UPI,Insufficient Funds,1,17,1
337,10594,0.8186181421529858,5156.289917489807,1512.7376183535423,NetBanking,Bank Declined,0,18,0
338,11332,0.7189692272003945,1696.1535294507917,384.0482825402213,UPI,Insufficient Funds,1,1,0
339,12483,0.6296773295444821,7513.034813937069,25130.272341854463,Wallet,Network Error,1,11,0
340,10181,0.6970399954648867,10198.375684889888,8940.247630577554,NetBanking,Network Error,0,23,0
341,11611,0.5564369504306098,12206.658926047778,1553.5766629874438,Card,Bank Declined,1,19,0
342,12663,0.8694112675057003,12968.039160722636,3963.3277853434092,UPI,Bank Declined,3,2,0
343,10743,0.43339572944907145,5278.780084933011,1998.2325423363475,Card,Technical Error,1,22,1
344,11838,0.5845765923898,15724.322401028774,7676.754464355276,Card,Network Error,0,5,0
345,12090,0.802567804007153,26001.18294807896,2119.094131059357,NetBanking,Insufficient Funds,1,13,0
346,12451,0.6407142376780245,8569.034944679544,2453.3883763125295,UPI,Network Error,0,20,0
347,11952,0.3209780694894956,14686.600834085051,1537.5519347498464,NetBanking,Network Error,0,17,0
348,10604,0.6870405803434092,6964.541223850425,5452.846322641565,Card,Insufficient Funds,2,0,0
349,12703,0.7193622938920758,5101.502089094714,27155.32271180505,UPI,Insufficient Funds,1,13,0
350,11789,0.8301417704427106,7405.302500288993,2243.3845076230727,UPI,Insufficient Funds,0,15,1
351,11613,0.7612280426505443,1433.8112001030247,2217.7980851746643,Card,Insufficient Funds,1,18,1
352,10262,0.7542577054859576,1097.0872337309866,2906.949133454557,UPI,Insufficient Funds,1,20,0
353,12117,0.6360188546723542,4735.965793466418,3866.9021752306153,UPI,Bank Declined,1,4,0
354,10660,0.7868472190277206,14146.932212082931,2210.6080555453505,UPI,Bank Declined,2,1,0
355,11315,0.7706175957597006,40414.148239546994,2013.7192069461319,Wallet,Expired Card,1,18,1
356,12919,0.6267408679190763,1609.2527177059544,3237.394573569412,UPI,Bank Declined,0,12,1
357,10821,0.862140413449985,2528.213142542823,517.4595792904835,UPI,Bank Declined,1,1,0
358,12194,0.786407763456239,6371.482516309167,1724.3389820901398,UPI,Bank Declined,1,6,0
359,12072,0.6368035503896391,3087.5242741478487,403.02832096890603,Card,Expired Card,2,2,1
360,11346,0.7665105995172118,14614.143115715253,1821.3407075240643,Card,Network Error,2,15,0
361,12019,0.7881628121748192,9842.227178588926,1154.866280034953,NetBanking,Network Error,1,20,1
362,12740,0.7745581695293193,7609.191158901585,5580.209864518257,Card,Technical Error,0,0,0
363,12298,0.5482025004354837,9640.62382905035,1429.079231197413,Card,Bank Declined,2,11,0
364,12529,0.8664880172110473,15167.281659587923,2068.3104881979175,UPI,Expired Card,1,19,0
365,12762,0.6076277195230431,2349.3819893867226,347.9816831191967,Card,Insufficient Funds,0,5,0
366,10815,0.8174113836102739,22191.248177988236,8286.60391262884,UPI,Network Error,0,10,0
367,10681,0.4890376610999872,11188.232350398051,1005.8619487882305,Card,Insufficient Funds,3,9,0
368,12222,0.7024161602731084,20285.363980594477,1839.6472643319519,UPI,Technical Error,3,3,1
369,11193,0.9091181998854619,24563.597895901476,6490.513739203216,NetBanking,Insufficient Funds,2,10,0
370,10001,0.7253432932168518,7803.793505912508,6514.875067503217,Card,Network Error,0,6,1
371,10638,0.7961294525687785,1424.8422451803215,981.6073451908373,Card,Insufficient Funds,1,15,1
372,12753,0.6257519236613742,14974.472692066905,5049.003716950985,Card,Network Error,2,5,0
373,12409,0.9374481472848382,5355.620260487919,945.0816933915378,NetBanking,Bank Declined,1,20,1
374,12617,0.8737527542519112,7568.12218854209,3760.5106745548906,Card,Expired Card,2,5,0
375,10589,0.870577957153479,4232.280554370472,1360.6840279693367,UPI,Insufficient Funds,0,2,1
376,10201,0.6739936274361124,5621.697503226573,1080.1848509060387,UPI,Network Error,1,17,1
377,11004,0.7201007133329014,28971.801801982077,3087.906886635556,UPI,Technical Error,1,8,0
378,11312,0.7225897817515888,13980.608558170114,1445.8971924757402,UPI,Expired Card,1,9,0
379,12025,0.7334843905526591,9555.47519084833,22439.550418540173,UPI,Expired Card,1,16,0
380,11803,0.422212455200714,13638.884465651598,1607.1591300432544,NetBanking,Expired Card,0,2,0
381,10125,0.9330622432970803,6472.443585381394,905.0982608717522,NetBanking,Bank Declined,2,22,0
382,12096,0.5069718747588822,3133.5270620088754,1213.351722667391,UPI,Bank Declined,1,9,0
383,10845,0.24852602671247254,1818.606089011146,2929.594413721336,UPI,Bank Declined,1,4,0
384,11796,0.5982462176219298,16390.607505716987,3334.187575707635,Card,Network Error,1,1,0
385,10178,0.847209765234481,18029.26091061822,4062.369688982579,UPI,Bank Declined,3,22,0
386,11604,0.8033441496223632,6940.423558995723,7416.844579495868,NetBanking,Technical Error,4,2,0
387,11902,0.7573802655047016,9109.045730066406,560.6492940909229,UPI,Insufficient Funds,2,20,0
388,10492,0.5902436093590199,7818.218166796069,7763.297358224144,NetBanking,Insufficient Funds,2,16,0
389,12619,0.6830515033818075,4356.57083155213,1195.2331333459522,UPI,Technical Error,2,8,1
390,12349,0.8264712603171116,9427.087430673235,4454.423488200398,UPI,Expired Card,0,0,1
391,10963,0.9576956639285823,17182.095781888398,16665.63504627899,Wallet,Technical Error,1,4,1
392,11192,0.5261332747197361,5305.628839004688,1341.7604398001183,UPI,Insufficient Funds,3,8,0
393,11986,0.8841318993504659,12656.988603461215,1287.32635536637,UPI,Expired Card,2,22,0
394,10268,0.6492970162565789,3518.683076704564,1070.3247476704119,UPI,Network Error,3,8,1
395,11387,0.587830798326953,4853.314292851573,2126.030860840775,Card,Technical Error,0,5,1
396,10623,0.48686402866795137,23427.452585523035,10565.810482123265,UPI,Insufficient Funds,1,5,0
397,12147,0.5886574013441854,10165.399783437788,978.1826539906697,NetBanking,Network Error,0,15,0
398,12262,0.6939187458511485,58594.72423627583,1819.3718954912802,Wallet,Bank Declined,1,8,0
399,12672,0.3152784966593234,19032.51046834745,7908.860124687786,NetBanking,Expired Card,0,16,0
400,12144,0.840361445326266,14492.469324603942,5563.325488420381,UPI,Network Error,2,12,1
401,10818,0.6244200472561386,16683.826972771654,1808.5565652344512,Wallet,Technical Error,1,2,1
402,12677,0.7995044032897128,21145.8296491852,2414.0970158901646,Card,Network Error,0,8,0
403,10547,0.783002855348041,39165.68677464553,7449.133965047139,UPI,Insufficient Funds,0,13,0
404,10336,0.6869874141233255,16181.639844518504,14497.966873567166,UPI,Network Error,0,2,1
405,10358,0.7462868395125382,6477.99460842463,16334.13568087017,Card,Network Error,2,3,0
406,11419,0.9080005735391895,8500.54076168612,11846.663588279709,Card,Technical Error,0,19,1
407,11924,0.7275279653399214,5293.773004729749,1525.2907309764803,UPI,Bank Declined,2,13,0
408,10815,0.8174113836102739,22191.248177988236,18372.821735285906,Card,Expired Card,1,17,0
409,10359,0.8810724751404732,7348.696305875976,1423.8553455693182,Wallet,Network Error,0,0,0
410,10346,0.5297522248569292,3599.7799333925773,571.845886778766,UPI,Insufficient Funds,1,19,0
411,11147,0.6834817841018054,4261.839030296326,3335.4455103638193,UPI,Technical Error,1,23,1
412,10551,0.48359489481706874,3334.984589052927,13045.734721076135,Wallet,Expired Card,5,18,0
413,12585,0.5093256655736007,10229.86758076386,5788.478285498556,UPI,Technical Error,1,4,1
414,12701,0.7555095485757192,19210.438649379703,2769.132811898273,Wallet,Bank Declined,1,23,1
415,11887,0.7552255021907536,1923.9430243305887,3989.2683254328244,NetBanking,Network Error,0,7,0
416,11930,0.7316160043291944,3303.3180157606553,5075.254791320188,UPI,Insufficient Funds,3,6,1
417,10421,0.45909015457053376,12441.679689786642,3454.96392429839,UPI,Network Error,1,20,1
418,10335,0.736773613389154,1745.097901221147,2218.6244091875496,UPI,Network Error,1,15,0
419,11526,0.7930329336943567,15106.16651358361,1421.1978923109173,UPI,Insufficient Funds,1,10,1
420,10056,0.603556583900514,7921.9589576466815,3335.3132055114834,Card,Bank Declined,0,7,1
421,11685,0.5158145653407558,29903.23044185238,2637.1381368710386,Card,Insufficient Funds,0,5,1
422,12959,0.8289254188666009,5524.73181387179,2991.730775836185,Card,Bank Declined,3,12,0
423,12764,0.8407979784555973,12384.907674247437,8484.48480042329,Card,Insufficient Funds,2,10,0
424,12332,0.5679909800451245,16374.446159677176,2327.0630203727264,Card,Technical Error,2,14,1
425,10721,0.6961062581357275,20495.69152392462,2420.8377028529344,Wallet,Technical Error,0,0,1
426,10385,0.5123222082163267,12061.652945975855,3604.401077997857,Card,Technical Error,0,3,0
427,10949,0.8750330378797438,5828.429616890471,41186.19454470116,Wallet,Bank Declined,2,19,0
428,12817,0.7425244482137068,113638.48626540473,1000.3483996527399,UPI,Insufficient Funds,0,16,0
429,11500,0.6392355177048524,4534.939731478233,8882.834684269596,Card,Insufficient Funds,1,7,0
430,11719,0.5361202351712688,13345.80862751052,2210.5721487163746,Card,Technical Error,2,23,0
431,12887,0.7458416794298753,14812.747815184393,2804.5876830262127,Wallet,Network Error,0,6,1
432,12058,0.7899479620235373,7132.252352911371,802.5834764915319,Card,Network Error,1,17,1
433,12719,0.5349906448505685,10479.439460409068,19544.766867088816,UPI,Bank Declined,1,22,0
434,10259,0.6559162883635041,4398.583660107718,3723.9337236029587,UPI,Insufficient Funds,2,2,0
435,10392,0.40767942366030396,4808.722799146179,5760.774720850166,UPI,Technical Error,2,15,0
436,10599,0.532766295609624,5364.983431759809,665.9236911377772,UPI,Insufficient Funds,1,11,0
437,11039,0.6248712956202521,19467.690451771996,1568.2749066930703,Card,Insufficient Funds,3,10,0
438,10755,0.568050362587178,12305.941497326923,4502.89741763464,NetBanking,Bank Declined,2,5,1
439,12758,0.9088198035506325,5518.374491483382,2537.722471831794,UPI,Network Error,2,4,1
440,10476,0.7471688810956931,3476.0458279124796,4659.572275202812,UPI,Expired Card,0,9,0
441,11187,0.5948193764266679,2623.7526881357635,24412.486474398615,NetBanking,Insufficient Funds,4,0,0
442,12071,0.8766387692527414,6271.5261933912125,4937.494040985628,UPI,Network Error,0,20,1
443,11599,0.7303987956458712,2290.665390898595,1903.129476596429,Wallet,Network Error,1,14,0
444,12359,0.6918902017814164,8403.878111041086,1554.0802465595066,UPI,Technical Error,1,10,0
445,12509,0.8105167588350133,7466.543130477443,1386.6610748420032,UPI,Technical Error,1,0,0
446,11261,0.8123219792878147,12304.806984123834,1943.7216620593126,UPI,Technical Error,0,13,1
447,12069,0.4673661607174184,17152.115237917777,2027.4196196938544,Wallet,Network Error,1,10,0
448,12227,0.3803733730870453,12618.565043098259,3357.376238039413,NetBanking,Bank Declined,0,6,1
449,11841,0.8045527342273392,8069.007591556854,5055.962184772149,NetBanking,Network Error,1,3,0
450,11582,0.5605448113704222,1937.3411947995771,4607.561133908014,UPI,Expired Card,0,13,0
451,12838,0.5360873383211879,13713.101281935797,3401.976050522487,Wallet,Network Error,1,7,1
452,11759,0.7903494328828754,52623.641316817775,3645.196630705085,Wallet,Network Error,0,22,1
453,10729,0.632958977722998,11988.52248817282,37634.39384841463,UPI,Bank Declined,2,7,0
454,11498,0.7225990411587762,12157.877679752703,1447.4645230929825,Card,Network Error,2,21,0
455,10748,0.573642662228753,19204.042695122836,2873.1001359169,Wallet,Network Error,0,17,1
456,10715,0.5554270885081178,14796.810871613268,500.0580692693632,UPI,Technical Error,2,9,0
457,12386,0.8316731741229139,20278.932423957252,2032.6312488784604,UPI,Network Error,4,3,1
458,10530,0.6531970075783055,22126.28472410067,1213.4212513928403,NetBanking,Insufficient Funds,1,6,0
459,10691,0.8777285030163451,6272.546310927398,1436.7573571468872,Card,Network Error,2,15,1
460,12209,0.2141808028710083,17029.049854512403,910.7201421170812,Wallet,Bank Declined,2,6,0
461,11108,0.7301416217372497,4635.142464148447,771.1467397805803,Card,Insufficient Funds,2,12,0
462,11570,0.5591422746156338,21552.77299519432,3368.790951887682,UPI,Technical Error,1,2,0
463,10489,0.5248382572882487,4558.610418258994,6065.262409704866,Card,Insufficient Funds,0,23,1
464,10004,0.923730503327281,3412.465549951503,1378.111412044073,Card,Network Error,2,17,1
465,10075,0.5430307578730982,9517.086012903941,392.38051748769476,UPI,Expired Card,0,8,0
466,11276,0.8905320468840114,11553.27874895665,3331.1951340407627,UPI,Insufficient Funds,0,18,0
467,12054,0.6678370963230257,4920.634621154938,4766.93504368081,UPI,Insufficient Funds,2,3,0
468,12728,0.6476609472830301,6775.8938869430995,5847.271892405275,Card,Technical Error,2,7,0
469,10472,0.8013527375530237,17129.19340296259,1073.5561617260657,Wallet,Insufficient Funds,0,16,1
470,11381,0.7535737858947312,5060.974749789658,1626.337817511141,Card,Technical Error,1,14,0
471,12859,0.943467610797221,12567.749167361453,982.5262112564561,Card,Insufficient Funds,0,2,1
472,10837,0.8568092158162809,1983.3059617402464,1423.2939243721773,UPI,Expired Card,0,5,0
473,10602,0.6851446982537638,7583.120030174199,1353.204208293629,Card,Insufficient Funds,1,21,0
474,11186,0.5692247618303595,4838.636400937655,1790.43965022798,Card,Expired Card,1,22,0
475,12365,0.6281996154433548,9086.651559320717,2318.2392847166484,NetBanking,Expired Card,0,1,0
476,11481,0.7903848717817044,17848.242488413634,3343.191468575049,NetBanking,Network Error,1,16,0
